2022-12-08 20:24:27,500 INFO    StreamThr :26429 [internal.py:wandb_internal():87] W&B internal server running at pid: 26429, started at: 2022-12-08 20:24:27.496829
2022-12-08 20:24:29,411 INFO    Thread-19 :26429 [dir_watcher.py:_on_file_created():275] file/dir created: /Users/taohuadao/Downloads/UU/semester3/R&D/OffensiveLanguage/wandb/run-20221208_202427-nux25nic/files/requirements.txt
2022-12-08 20:24:29,412 INFO    Thread-19 :26429 [dir_watcher.py:_on_file_created():275] file/dir created: /Users/taohuadao/Downloads/UU/semester3/R&D/OffensiveLanguage/wandb/run-20221208_202427-nux25nic/files/conda-environment.yaml
2022-12-08 20:24:29,413 INFO    Thread-19 :26429 [dir_watcher.py:_on_file_created():275] file/dir created: /Users/taohuadao/Downloads/UU/semester3/R&D/OffensiveLanguage/wandb/run-20221208_202427-nux25nic/files/wandb-summary.json
2022-12-08 20:24:48,498 INFO    Thread-19 :26429 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/taohuadao/Downloads/UU/semester3/R&D/OffensiveLanguage/wandb/run-20221208_202427-nux25nic/files/conda-environment.yaml
2022-12-08 20:24:48,733 DEBUG   HandlerThread:26429 [system_info.py:_save_conda():86] Saving conda packages done
2022-12-08 20:24:48,754 INFO    HandlerThread:26429 [system_monitor.py:probe():186] Finished publishing system info
2022-12-08 20:24:48,794 DEBUG   HandlerThread:26429 [handler.py:handle_request():139] handle_request: stop_status
2022-12-08 20:24:48,796 DEBUG   SenderThread:26429 [sender.py:send_request():317] send_request: stop_status
2022-12-08 20:24:49,357 DEBUG   SenderThread:26429 [sender.py:send():303] send: telemetry
2022-12-08 20:24:49,357 DEBUG   SenderThread:26429 [sender.py:send():303] send: telemetry
2022-12-08 20:24:49,381 DEBUG   SenderThread:26429 [sender.py:send():303] send: files
2022-12-08 20:24:49,382 INFO    SenderThread:26429 [sender.py:_save_file():1171] saving file wandb-metadata.json with policy now
2022-12-08 20:24:49,497 INFO    Thread-19 :26429 [dir_watcher.py:_on_file_created():275] file/dir created: /Users/taohuadao/Downloads/UU/semester3/R&D/OffensiveLanguage/wandb/run-20221208_202427-nux25nic/files/wandb-metadata.json
2022-12-08 20:24:49,498 INFO    Thread-19 :26429 [dir_watcher.py:_on_file_created():275] file/dir created: /Users/taohuadao/Downloads/UU/semester3/R&D/OffensiveLanguage/wandb/run-20221208_202427-nux25nic/files/output.log
2022-12-08 20:24:50,346 INFO    Thread-22 :26429 [upload_job.py:push():143] Uploaded file /var/folders/f7/_5pz8dhj69z82qchj0w82tgw0000gn/T/tmppcp12098wandb/8uq0q6ty-wandb-metadata.json
2022-12-08 20:24:51,500 INFO    Thread-19 :26429 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/taohuadao/Downloads/UU/semester3/R&D/OffensiveLanguage/wandb/run-20221208_202427-nux25nic/files/output.log
2022-12-08 20:24:53,737 DEBUG   HandlerThread:26429 [handler.py:handle_request():139] handle_request: stop_status
2022-12-08 20:24:53,737 DEBUG   SenderThread:26429 [sender.py:send_request():317] send_request: stop_status
2022-12-08 20:24:59,525 INFO    Thread-19 :26429 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/taohuadao/Downloads/UU/semester3/R&D/OffensiveLanguage/wandb/run-20221208_202427-nux25nic/files/config.yaml
2022-12-08 20:25:09,035 DEBUG   HandlerThread:26429 [handler.py:handle_request():139] handle_request: stop_status
2022-12-08 20:25:09,039 DEBUG   SenderThread:26429 [sender.py:send_request():317] send_request: stop_status
2022-12-08 20:25:24,364 DEBUG   HandlerThread:26429 [handler.py:handle_request():139] handle_request: stop_status
2022-12-08 20:25:24,366 DEBUG   SenderThread:26429 [sender.py:send_request():317] send_request: stop_status
2022-12-08 20:25:28,712 DEBUG   SystemMonitor:26429 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2022-12-08 20:25:28,737 DEBUG   SenderThread:26429 [sender.py:send():303] send: stats
2022-12-08 20:25:39,895 DEBUG   HandlerThread:26429 [handler.py:handle_request():139] handle_request: stop_status
2022-12-08 20:25:39,900 DEBUG   SenderThread:26429 [sender.py:send_request():317] send_request: stop_status
2022-12-08 20:25:55,219 DEBUG   HandlerThread:26429 [handler.py:handle_request():139] handle_request: stop_status
2022-12-08 20:25:55,221 DEBUG   SenderThread:26429 [sender.py:send_request():317] send_request: stop_status
2022-12-08 20:25:58,741 DEBUG   SenderThread:26429 [sender.py:send():303] send: stats
2022-12-08 20:26:10,525 DEBUG   HandlerThread:26429 [handler.py:handle_request():139] handle_request: stop_status
2022-12-08 20:26:10,525 DEBUG   SenderThread:26429 [sender.py:send_request():317] send_request: stop_status
2022-12-08 20:26:25,811 DEBUG   HandlerThread:26429 [handler.py:handle_request():139] handle_request: stop_status
2022-12-08 20:26:25,815 DEBUG   SenderThread:26429 [sender.py:send_request():317] send_request: stop_status
2022-12-08 20:26:28,742 DEBUG   SenderThread:26429 [sender.py:send():303] send: stats
2022-12-08 20:26:41,154 DEBUG   HandlerThread:26429 [handler.py:handle_request():139] handle_request: stop_status
2022-12-08 20:26:41,154 DEBUG   SenderThread:26429 [sender.py:send_request():317] send_request: stop_status
2022-12-08 20:26:56,462 DEBUG   HandlerThread:26429 [handler.py:handle_request():139] handle_request: stop_status
2022-12-08 20:26:56,467 DEBUG   SenderThread:26429 [sender.py:send_request():317] send_request: stop_status
2022-12-08 20:26:58,745 DEBUG   SenderThread:26429 [sender.py:send():303] send: stats
2022-12-08 20:27:11,770 DEBUG   HandlerThread:26429 [handler.py:handle_request():139] handle_request: stop_status
2022-12-08 20:27:11,773 DEBUG   SenderThread:26429 [sender.py:send_request():317] send_request: stop_status
2022-12-08 20:27:27,053 DEBUG   HandlerThread:26429 [handler.py:handle_request():139] handle_request: stop_status
2022-12-08 20:27:27,058 DEBUG   SenderThread:26429 [sender.py:send_request():317] send_request: stop_status
2022-12-08 20:27:28,752 DEBUG   SenderThread:26429 [sender.py:send():303] send: stats
2022-12-08 20:27:42,383 DEBUG   HandlerThread:26429 [handler.py:handle_request():139] handle_request: stop_status
2022-12-08 20:27:42,386 DEBUG   SenderThread:26429 [sender.py:send_request():317] send_request: stop_status
2022-12-08 20:27:57,839 DEBUG   HandlerThread:26429 [handler.py:handle_request():139] handle_request: stop_status
2022-12-08 20:27:57,844 DEBUG   SenderThread:26429 [sender.py:send_request():317] send_request: stop_status
2022-12-08 20:27:58,783 DEBUG   SenderThread:26429 [sender.py:send():303] send: stats
2022-12-08 20:28:07,226 DEBUG   HandlerThread:26429 [handler.py:handle_request():139] handle_request: stop_status
2022-12-08 20:28:07,235 DEBUG   SenderThread:26429 [sender.py:send_request():317] send_request: stop_status
2022-12-08 20:28:23,352 DEBUG   HandlerThread:26429 [handler.py:handle_request():139] handle_request: stop_status
2022-12-08 20:28:23,361 DEBUG   SenderThread:26429 [sender.py:send_request():317] send_request: stop_status
2022-12-08 20:28:28,850 DEBUG   SenderThread:26429 [sender.py:send():303] send: stats
2022-12-08 20:28:40,591 DEBUG   HandlerThread:26429 [handler.py:handle_request():139] handle_request: stop_status
2022-12-08 20:28:40,599 DEBUG   SenderThread:26429 [sender.py:send_request():317] send_request: stop_status
2022-12-08 20:28:56,080 DEBUG   HandlerThread:26429 [handler.py:handle_request():139] handle_request: stop_status
2022-12-08 20:28:56,084 DEBUG   SenderThread:26429 [sender.py:send_request():317] send_request: stop_status
2022-12-08 20:28:59,184 DEBUG   SenderThread:26429 [sender.py:send():303] send: stats
2022-12-08 20:29:11,443 DEBUG   HandlerThread:26429 [handler.py:handle_request():139] handle_request: stop_status
2022-12-08 20:29:11,446 DEBUG   SenderThread:26429 [sender.py:send_request():317] send_request: stop_status
2022-12-08 20:29:26,835 DEBUG   HandlerThread:26429 [handler.py:handle_request():139] handle_request: stop_status
2022-12-08 20:29:26,896 DEBUG   SenderThread:26429 [sender.py:send_request():317] send_request: stop_status
2022-12-08 20:29:29,161 DEBUG   SenderThread:26429 [sender.py:send():303] send: stats
2022-12-08 20:29:42,441 DEBUG   HandlerThread:26429 [handler.py:handle_request():139] handle_request: stop_status
2022-12-08 20:29:42,442 DEBUG   SenderThread:26429 [sender.py:send_request():317] send_request: stop_status
